Country Name,Country Code,Indicator Name,Indicator Code,Region,Income Group,Year,Value
Channel Islands,CHI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,81.4
Channel Islands,CHI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,
Channel Islands,CHI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,
Channel Islands,CHI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,
Chile,CHL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2015,8.3513937
Chile,CHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2015,80.008
Chile,CHL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2015,14.0
Chile,CHL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2015,6.8
Chile,CHL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2015,7.9
China,CHN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Upper middle income,2015,4.85367584
China,CHN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Upper middle income,2015,76.975
China,CHN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Upper middle income,2015,26.0
China,CHN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Upper middle income,2015,8.2
China,CHN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Upper middle income,2015,10.7
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2015,7.52338505
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2015,76.067
Colombia,COL,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2015,70.0
Colombia,COL,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2015,13.9
Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2015,15.5
Comoros,COM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2015,4.60089922
Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2015,64.473
Comoros,COM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2015,237.0
Comoros,COM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2015,42.8
Comoros,COM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2015,48.9
"Congo, Dem. Rep.",COD,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2015,3.74785447
"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2015,58.658
"Congo, Dem. Rep.",COD,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2015,545.0
"Congo, Dem. Rep.",COD,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2015,55.1
"Congo, Dem. Rep.",COD,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2015,91.9
"Congo, Rep.",COG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2015,2.45668483
"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2015,63.662
"Congo, Rep.",COG,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2015,284.0
"Congo, Rep.",COG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2015,35.3
"Congo, Rep.",COG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2015,52.7
Costa Rica,CRI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2015,7.59196186
Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2015,80.407
Costa Rica,CRI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2015,26.0
Costa Rica,CRI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2015,7.8
Costa Rica,CRI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2015,9.0
Cote d'Ivoire,CIV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2015,3.2198832
Cote d'Ivoire,CIV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2015,58.281
Cote d'Ivoire,CIV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2015,505.0
Cote d'Ivoire,CIV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2015,58.4
Cote d'Ivoire,CIV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2015,85.5
Croatia,HRV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,6.65548038
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,77.27560975609758
Croatia,HRV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,4.0
Croatia,HRV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,4.2
Croatia,HRV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,4.9
Cuba,CUB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2015,12.81404305
Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2015,77.745
Cuba,CUB,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2015,41.0
Cuba,CUB,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2015,4.8
Cuba,CUB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2015,6.1
Curacao,CUW,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,High income,2015,
Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,High income,2015,76.482
Curacao,CUW,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,High income,2015,
Curacao,CUW,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,High income,2015,
Curacao,CUW,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,High income,2015,
Cyprus,CYP,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,6.79382181
Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,81.464
Cyprus,CYP,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,11.0
Cyprus,CYP,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,2.1
Cyprus,CYP,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,2.5
Czechia,CZE,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,7.29346752
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,78.5780487804878
Czechia,CZE,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,3.0
Czechia,CZE,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,2.6
Czechia,CZE,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,3.2
Denmark,DNK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,10.3754549
Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,80.70243902439024
Denmark,DNK,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,5.0
Denmark,DNK,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,3.5
Denmark,DNK,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,4.1
Djibouti,DJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,Lower middle income,2015,3.3475771
Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,Lower middle income,2015,62.833
Djibouti,DJI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,Lower middle income,2015,210.0
Djibouti,DJI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,Lower middle income,2015,56.6
Djibouti,DJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,Lower middle income,2015,65.2
Dominica,DMA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2015,5.15941811
Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2015,69.968
Dominica,DMA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2015,63.0
Dominica,DMA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2015,26.8
Dominica,DMA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2015,29.2
Dominican Republic,DOM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2015,4.73534584
Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2015,72.982
Dominican Republic,DOM,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2015,102.0
Dominican Republic,DOM,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2015,31.0
Dominican Republic,DOM,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2015,34.9
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2015,7.76786041
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2015,76.222
Ecuador,ECU,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2015,64.0
Ecuador,ECU,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2015,12.9
Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2015,15.3
"Egypt, Arab Rep.",EGY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Middle East & North Africa,Lower middle income,2015,5.06153202
"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,Lower middle income,2015,70.135
"Egypt, Arab Rep.",EGY,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Middle East & North Africa,Lower middle income,2015,24.0
"Egypt, Arab Rep.",EGY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Middle East & North Africa,Lower middle income,2015,24.1
"Egypt, Arab Rep.",EGY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Middle East & North Africa,Lower middle income,2015,26.5
El Salvador,SLV,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latin America & Caribbean,Upper middle income,2015,8.75833225
El Salvador,SLV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,Upper middle income,2015,70.952
El Salvador,SLV,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Latin America & Caribbean,Upper middle income,2015,43.0
El Salvador,SLV,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Latin America & Caribbean,Upper middle income,2015,12.6
El Salvador,SLV,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Latin America & Caribbean,Upper middle income,2015,14.6
Equatorial Guinea,GNQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Upper middle income,2015,2.45693421
Equatorial Guinea,GNQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Upper middle income,2015,60.635
Equatorial Guinea,GNQ,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Upper middle income,2015,222.0
Equatorial Guinea,GNQ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Upper middle income,2015,62.9
Equatorial Guinea,GNQ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Upper middle income,2015,92.1
Eritrea,ERI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2015,4.50776815
Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2015,65.909
Eritrea,ERI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2015,413.0
Eritrea,ERI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2015,32.4
Eritrea,ERI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2015,46.4
Estonia,EST,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,6.52138662
Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,77.59024390243903
Estonia,EST,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,6.0
Estonia,EST,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,2.4
Estonia,EST,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,3.2
Eswatini,SWZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Lower middle income,2015,7.05855274
Eswatini,SWZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Lower middle income,2015,54.941
Eswatini,SWZ,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Lower middle income,2015,283.0
Eswatini,SWZ,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Lower middle income,2015,54.1
Eswatini,SWZ,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Lower middle income,2015,57.5
Ethiopia,ETH,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Low income,2015,3.82316828
Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,Low income,2015,63.592
Ethiopia,ETH,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Sub-Saharan Africa,Low income,2015,401.0
Ethiopia,ETH,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Sub-Saharan Africa,Low income,2015,47.9
Ethiopia,ETH,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Sub-Saharan Africa,Low income,2015,64.4
Faroe Islands,FRO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,
Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,81.7995975609756
Faroe Islands,FRO,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,
Faroe Islands,FRO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,
Faroe Islands,FRO,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,
Fiji,FJI,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,Upper middle income,2015,3.32468939
Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,Upper middle income,2015,66.48
Fiji,FJI,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,Upper middle income,2015,37.0
Fiji,FJI,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,Upper middle income,2015,16.1
Fiji,FJI,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,Upper middle income,2015,20.9
Finland,FIN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,9.69998264
Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,81.48048780487807
Finland,FIN,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,7.0
Finland,FIN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,2.0
Finland,FIN,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,2.5
France,FRA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Europe & Central Asia,High income,2015,11.50032997
France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,High income,2015,82.3219512195122
France,FRA,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,Europe & Central Asia,High income,2015,9.0
France,FRA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,Europe & Central Asia,High income,2015,3.2
France,FRA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,Europe & Central Asia,High income,2015,4.2
French Polynesia,PYF,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,East Asia & Pacific,High income,2015,
French Polynesia,PYF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific,High income,2015,82.339
French Polynesia,PYF,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,East Asia & Pacific,High income,2015,
French Polynesia,PYF,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,East Asia & Pacific,High income,2015,
French Polynesia,PYF,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,East Asia & Pacific,High income,2015,
Gabon,GAB,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Sub-Saharan Africa,Upper middle income,2015,2.65743947
